0,1.5257517516805295,6.432524495965115,7.958276247645644
1,1.5212905432181711,6.4576348764923335,7.978925419710505
2,1.513181754888061,6.453639365529699,7.96682112041776
3,1.4951923455047051,6.7082559708631875,8.203448316367894
4,1.488031747248393,6.81141280540131,8.299444552649703
5,1.4774481342027441,6.9995436944412575,8.476991828644001
6,1.4639007886789324,7.397878680237198,8.86177946891613
7,1.4348478346233835,8.19834345378958,9.633191288412963
8,1.4219291775581047,8.339963119949006,9.76189229750711
9,1.4525452242502526,7.754391850689876,9.206937074940129
10,1.4749050465546811,7.510079253443623,8.984984299998304
11,1.4883814298964504,7.172352204667003,8.660733634563453
12,1.5120915770690488,6.999200191938546,8.511291769007595
13,1.5151914037890624,6.740488233302328,8.25567963709139
14,1.5172177415890882,6.601356926812641,8.11857466840173
15,1.5089197640309218,6.62351298296223,8.132432746993151
16,1.5004308876556949,6.657429756849695,8.15786064450539
17,1.4895998769053476,6.685456317248777,8.175056194154124
18,1.469706302823288,6.960373923640657,8.430080226463945
19,1.455986173980087,7.195966331806398,8.651952505786484
20,1.4466773475409382,7.799496597663477,9.246173945204415
21,1.4375155190019386,8.19658131276235,9.634096831764289
22,1.4380102618049286,7.889807368274694,9.327817630079622
23,1.457389341752882,7.396272163667217,8.8536615054201
24,1.4624725576783002,7.373944475134586,8.836417032812886
25,1.4865443367236975,7.192072622397666,8.678616959121364
26,1.4964951607389962,7.065383022514224,8.56187818325322
27,1.5104957087567434,7.068616303606772,8.579112012363515
28,1.5101959440655626,6.743460507616489,8.253656451682051
29,1.514677349934905,6.654305475289786,8.168982825224692
30,1.4865085913459963,7.014302943319678,8.500811534665674
31,1.474956772157675,7.125117133434808,8.600073905592483
32,1.4639353534515576,7.32712706777807,8.791062421229627
33,1.4452244765757938,7.773305391600513,9.218529868176306
34,1.4458363605603943,8.01872381750735,9.464560178067744
35,1.4550724415916696,7.771476115650039,9.226548557241708
36,1.4662685297119564,7.678738541246672,9.145007070958629
37,1.469400332352103,7.294303796354484,8.763704128706587
38,1.4803052904046483,7.107090130053574,8.587395420458222
39,1.50015355085265,7.10657139027286,8.60672494112551
40,1.4939378868916091,7.100032968435529,8.593970855327138
41,1.4975029123315926,6.969981216360531,8.467484128692124
42,1.4576495075425324,7.645893317027598,9.10354282457013
43,1.441386780907105,8.039712585124393,9.481099366031499
44,1.4455810462432654,7.814265737199904,9.25984678344317
45,1.4582628700516571,7.57900172412903,9.037264594180687
46,1.4744583944393446,7.282702776839031,8.757161171278376
47,1.4859980392883292,7.255611982663734,8.741610021952063
48,1.487647648477523,7.131644565350164,8.619292213827686
49,1.5470807833705857,5.366440121853344,6.91352090522393
50,1.5423448357678822,5.384667690445465,6.927012526213347
51,1.5334823944367044,5.384728111689288,6.918210506125993
52,1.5180840316761368,5.55802137791626,7.076105409592397
53,1.5062407295829499,5.630936303225886,7.137177032808836
54,1.4975357844909534,5.7907958890433475,7.288331673534301
55,1.482753726617351,5.923923419586942,7.406677146204293
56,1.452067207823026,6.3469088102935824,7.798976018116608
57,1.4366232774921013,6.529113669893388,7.965736947385489
58,1.4689012017980734,6.219536772570753,7.688437974368826
59,1.4886046787992133,5.9760497565367805,7.464654435335994
60,1.5143475996808533,5.731332894545477,7.24568049422633
61,1.5324564767520314,5.674550554921417,7.207007031673449
62,1.5342236210544757,5.5596554695890745,7.093879090643551
63,1.53751511515021,5.489513408085429,7.027028523235639
64,1.531154276597502,5.448488381732356,6.979642658329858
65,1.5191767679174546,5.5525897186257875,7.071766486543242
66,1.5084133808230995,5.539762413918821,7.04817579474192
67,1.4879595591579824,5.711538390674745,7.199497949832727
68,1.4771266647254235,5.840352841833367,7.31747950655879
69,1.4669332283612322,6.039302776802294,7.506236005163526
70,1.4615462201166627,6.250073521814284,7.711619741930947
71,1.4534058741199698,6.093109759635653,7.546515633755623
72,1.476781486923543,5.995428963125073,7.472210450048616
73,1.4807949986649926,5.815823488568384,7.296618487233377
74,1.5039409033392328,5.783948007578249,7.287888910917482
75,1.5144132562184076,5.634546187536296,7.148959443754704
76,1.53081287385412,5.700444913593891,7.231257787448011
77,1.5294743644483082,5.535009298247602,7.064483662695911
78,1.5343533512594947,5.511205787719582,7.045559138979077
79,1.5054348023554733,5.651559235587541,7.156994037943015
80,1.4918686808482111,5.690658020648246,7.182526701496457
81,1.4821743616275207,5.780887851424191,7.263062213051711
82,1.4633879942437789,6.040914622324296,7.504302616568075
83,1.4701571690835558,6.105778763839355,7.575935932922911
84,1.473565995220862,6.034490844114283,7.508056839335145
85,1.4915331041795947,5.98441981186452,7.475952916044115
86,1.4858314195862972,5.756485925097393,7.24231734468369
87,1.4989699028702108,5.67937051460175,7.178340417471961
88,1.515999887523636,5.637337244133693,7.153337131657329
89,1.5133697294330692,5.664087795231077,7.177457524664146
90,1.5157073840702207,5.623910139076835,7.139617523147056
91,1.4726435925482952,5.869397277199575,7.34204086974787
92,1.4551648583460304,6.068915967095637,7.524080825441668
93,1.4632722248072032,6.06176798549161,7.525040210298813
94,1.4764599603894617,5.903514388312499,7.3799743487019605
95,1.4933037513179044,5.742069779414975,7.235373530732879
96,1.508273909429485,5.704329070068549,7.212602979498033
97,1.5073238993475777,5.6430102049816275,7.150334104329206
98,1.5758984649347483,5.0386609693372195,6.614559434271968
99,1.5725200894461573,5.063810946408623,6.63633103585478
100,1.5610109730350887,5.041166889828812,6.6021778628639005
101,1.5474572490171994,5.146813414183911,6.69427066320111
102,1.543418375868378,5.236776641595727,6.780195017464105
103,1.5188986566833438,5.323315667116636,6.842214323799979
104,1.5035274435087822,5.423768969393819,6.927296412902601
105,1.475415921930461,5.659539595231696,7.134955517162156
106,1.4547914742228172,5.877696388252384,7.332487862475201
107,1.4947913726455313,5.63518365758518,7.129975030230711
108,1.5110150496280694,5.498179330757886,7.0091943803859555
109,1.5318226596601545,5.298811051210077,6.830633710870231
110,1.5558038548935165,5.182601260230403,6.7384051151239195
111,1.5590603941497916,5.120455241959791,6.679515636109582
112,1.5655652950658876,5.096618491618366,6.6621837866842535
113,1.5620708156821659,5.070269397521266,6.632340213203432
114,1.5444620199930856,5.139223289335868,6.683685309328953
115,1.5351575311315195,5.168547915419356,6.703705446550876
116,1.5198867695491123,5.222883962060871,6.742770731609983
117,1.5031068086175545,5.3185786517410705,6.8216854603586246
118,1.4924655533202014,5.442813596533696,6.935279149853898
119,1.4866120015286235,5.569035230404799,7.055647231933422
120,1.4747088729290168,5.530293830961711,7.005002703890728
121,1.492740437685613,5.407454504900901,6.900194942586515
122,1.508544635360574,5.2881570975056595,6.796701732866234
123,1.5224105238869725,5.240792131875222,6.7632026557621945
124,1.5422723685216255,5.185325719795139,6.727598088316764
