10001,420,696.8529487854761
10001,421,578.7100939477092
10001,422,958.6619904345952
10001,484,894.303046611272
10001,485,902.3684184888625
10001,867,929.5743153166646
10001,868,905.4082827463088
10001,931,966.0909791125374
10001,932,566.0653399323825
10001,933,668.4326618930749
10002,92,788.137204978673
10002,93,800.3300848839829
10002,157,768.1617347836225
10002,158,854.7528279122153
10002,666,900.7629338429779
10002,667,568.8265616474948
10002,668,758.6492846727261
10002,731,990.7829114626697
10003,290,890.3960292825518
10003,291,876.1489622247761
10003,353,1063.909484297586
10003,354,684.5364854451286
10003,355,734.5591659111267
10003,801,1064.0138183733
10003,864,748.3927111784797
10003,865,508.786245313599
10003,866,835.1085110009801
10004,389,727.5546125844423
10004,390,540.1915573229126
10004,391,889.5613804493582
10004,962,892.7499063122224
10004,963,635.8082620090254
10004,964,861.8434439316309
10004,1027,962.4272216239821
10005,29,922.1273183108665
10005,30,933.1578679244542
10005,93,751.3662434545301
10005,94,832.7159005895005
10005,665,865.4971842740906
10005,666,911.9899558886489
10005,728,1050.0906116103886
10005,729,753.6362704925823
10005,730,878.4154473206413
10006,885,890.0850742222397
10006,886,547.6299896264827
10006,887,735.9897254069186
10006,1521,858.9223467573398
10006,1522,516.7487572687289
10006,1523,732.1430697929982
10007,352,708.3383562010505
10007,353,534.6026055023735
10007,354,896.8771805039216
10007,417,898.1855241828066
10007,418,880.1008123556799
10007,736,934.1400057276422
10007,737,808.5060096977139
10007,801,623.5032730373135
10007,802,583.5437678958565
10007,803,1016.0513498189966
10008,355,1018.7062814961002
10008,356,1033.427671529958
10008,419,991.8591153028051
10008,420,583.2984991546118
10008,421,657.1906372383131
10008,866,957.0292901796679
10008,867,765.2957374329662
10008,868,996.5213917590233
10008,931,763.7265226929109
10008,932,625.8924167385062
10008,933,969.3715057028705
10009,468,675.7591267097305
10009,469,536.0165229749181
10009,470,925.999374576811
10009,1478,857.7550892796256
10009,1479,777.8411946694027
10009,1542,778.5218573629118
10009,1543,767.271837278906
10010,8,997.4316317693724
10010,9,959.6172511895873
10010,1079,764.2185903219493
10010,1080,668.6906427842043
10010,1081,1022.5209422115079
10010,1143,716.877022260993
10010,1144,703.7691777385479
10010,1463,1047.8629532231794
10010,1464,882.1604004402734
10010,1527,651.2519356587777
10010,1528,551.5732517682846
10010,1529,961.3782768924294
10011,158,1030.190025352932
10011,159,589.5903495700433
10011,160,607.9101663109891
10011,161,1061.4809411111764
10011,731,862.4149429787759
10011,732,720.364388983222
10011,733,1016.2634797419187
10011,796,917.4065081542673
10011,797,850.7196707589218
10012,27,1020.895676620976
10012,28,815.9543092697622
10012,29,1010.7050406650706
10012,91,890.2394876979364
10012,92,724.5679254819012
10012,93,995.570782509434
10012,601,1024.5115803962067
10012,665,636.0858252889918
10012,666,616.2070989924983
10012,667,1046.4936240814213
10013,323,1039.9249805851787
10013,386,829.0395494967335
10013,387,524.3487192333113
10013,388,773.5925047716073
10013,452,1071.5627464533409
10013,834,894.8650061804944
10013,835,863.4180317536106
10013,897,1012.6031744752042
10013,898,626.9132967715984
10013,899,701.9258664031652
10014,158,1018.2390676500996
10014,159,610.3566890638174
10014,160,665.9518242735461
10014,731,712.9008917855358
10014,732,757.9146735096333
10014,796,910.3001385666036
10014,797,996.768714083211
10015,21,819.4505601998108
10015,22,696.7048649461213
10015,23,1016.9174666700767
10015,341,805.8082201132214
10015,342,929.9477231089782
10015,405,781.470015028351
10015,406,514.1089298476292
10015,407,810.8724212510706
10015,470,1055.7011094634681
10015,1540,821.2369064472824
10015,1541,594.1659533519854
10015,1542,875.0433662209223
10016,224,763.7212474892008
10016,225,863.5155970176022
10016,288,991.6671655316431
10016,289,727.4621433440539
10016,290,899.5065119080648
10016,798,897.0660612291828
10016,799,534.9545496310127
10016,800,712.5572334333174
10017,398,990.716322209187
10017,399,983.5948355354602
10017,462,754.4953762192724
10017,463,822.283605116556
10017,1284,1062.6752301094264
10017,1285,670.9738387936447
10017,1286,710.4323198043442
10018,227,1029.5924354029055
10018,228,849.9241001351629
10018,229,1056.3640047719127
10018,292,920.9353621275133
10018,293,791.6141893817509
10018,294,1066.36774696222
10018,926,996.3404391184957
10018,927,562.2515855150859
10018,928,616.3796007470806
10019,389,937.6051165035806
10019,390,544.0334603815696
10019,391,671.2000704635877
10019,963,871.9912350628231
10019,964,931.2049988977114
10019,1026,1005.9813947218391
10019,1027,720.979115277791
10019,1028,870.8050821841432
10020,225,961.1808520727781
10020,226,796.2659741796282
10020,227,1037.600444344565
10020,290,879.2225295648085
10020,291,774.4696578092122
10020,862,751.3716090092279
10020,863,506.2544407982653
10020,864,829.3933355884853
10021,818,1018.2622491899601
10021,881,848.7651221574562
10021,882,534.4887760958424
10021,883,765.7595789517255
10021,1329,917.1634921576443
10021,1330,908.5518221189494
10021,1392,963.9245613980056
10021,1393,577.8104173045041
10021,1394,691.8323584487686
10022,85,951.0719453824557
10022,86,1027.2391555425231
10022,149,1064.2011745514033
10022,150,716.6179290303735
10022,151,794.6138738291062
10022,213,999.9227616007945
10022,214,632.273825107389
10022,215,733.2056761235741
10022,278,997.5416697032077
10022,279,653.9334552628782
10022,280,772.9534232624098
10022,343,819.6866089685482
10022,344,913.3226717325228
10023,528,822.0658699668916
10023,592,763.9671968136084
10023,593,510.0785280549997
10023,1288,872.3061776047789
10023,1289,939.2351186921321
10023,1353,837.7951397166356
10023,1354,972.2871409842776
10024,289,1064.541866621248
10024,352,784.764916890375
10024,353,517.7457321966416
10024,354,809.2226218649454
10024,417,972.3409232764296
10024,418,887.9601582250516
10024,736,1017.9348438488349
10024,737,893.5415431417582
10024,801,611.1067925691628
10024,802,574.3619836951054
10024,803,1013.1570856929267
10024,866,1067.6676592971426
10025,17,894.7906429231209
10025,18,637.5392128995302
10025,19,865.4780090942495
10025,81,819.9621762078514
10025,82,707.4117627696928
10025,83,1031.931946251587
10025,145,1061.9164812452746
10025,146,657.6783537040135
10025,147,690.0599314498902
10025,209,912.2763715657767
