0,1,40,1.2483452742079981,10.574827481654376
1,1,41,1.3884712571850226,9.47511973130524
2,1,42,1.6626234236764899,9.492003499401656
3,1,43,1.9244130890733386,9.449438899983159
4,1,75,2.3131929010636485,10.112378922556607
5,1,76,2.060988334977911,10.377651856715561
6,1,77,1.7785806585220032,10.443844052014391
7,1,78,1.4957383522728631,10.810373277743368
8,1,79,1.3359800723944104,11.750574002696522
9,1,80,1.2435847076502484,9.050650628856868
10,1,81,1.3089335976757095,8.337274966453224
11,1,82,1.466285295483964,8.457439982216016
12,1,83,1.637866485004264,8.563534583945575
13,1,115,1.7381842120456938,9.615771716546734
14,1,116,1.5646921779632366,9.84569304118296
15,1,117,1.4181981259200633,10.166865279385357
16,1,118,1.3254551724941168,10.727550422603784
17,1,119,1.2272575095651457,10.287479143978306
18,1,120,1.257557448831062,8.534592142437289
19,1,121,1.2958069872639395,7.9337959632720825
20,1,154,1.6092445561298112,9.486552496149212
21,1,155,1.4915373772232317,9.76103635850845
22,1,156,1.3951388532878402,9.91855645280062
23,1,157,1.3262329043607215,10.269329491524397
24,1,158,1.273128330383106,9.98385113718491
25,1,159,1.238874198884331,8.962011999474926
26,1,160,1.299380430553585,8.325751520699775
27,1,161,1.3490959497202129,7.966315001907846
28,1,194,1.5084737021993344,9.694859748632902
29,1,195,1.4207821241834455,9.895486924865745
30,1,196,1.3680170486937484,10.230995672524088
31,1,197,1.3133209309339817,10.169946811961182
32,1,198,1.2579994243146881,8.981927806572967
33,1,199,1.2640491344346094,8.448020409070427
34,1,234,99999.0,99999.0
35,1,235,99999.0,99999.0
36,1,236,99999.0,99999.0
37,1,237,99999.0,99999.0
38,1,238,99999.0,99999.0
39,1,239,99999.0,99999.0
40,1,274,1.466641664946576,10.398922299009707
41,1,275,1.4106295130044924,10.355710586116722
42,1,276,1.3577329692727171,9.866985351062088
43,1,277,1.3488320737397246,8.580041252085731
44,2,40,1.280259263311239,7.918321264968646
45,2,41,1.4359815935434204,7.154092114796712
46,2,42,1.7517172018028535,6.992093882059187
47,2,43,2.024874268094627,6.911802593531247
48,2,75,2.4391818743290763,7.331518977116159
49,2,76,2.1811882817609787,7.490229970003935
50,2,77,1.8653905597705405,7.54989602874173
51,2,78,1.5520953711087961,7.786827380548399
52,2,79,1.3704095032189774,8.182372761417517
53,2,80,1.2923691112751967,6.617952405090032
54,2,81,99999.0,99999.0
55,2,82,1.5344477126302678,6.050899177725053
56,2,83,99999.0,99999.0
57,2,115,99999.0,99999.0
58,2,116,1.6397254732756736,6.756996244799216
59,2,117,99999.0,99999.0
60,2,118,1.3742892115039882,7.268605348302239
61,2,119,99999.0,99999.0
62,2,120,1.3138354981753235,6.017183391170043
63,2,121,1.3590352564308077,5.6224511134381965
