10137,10673,10890.531334220459
10570,10871,16552.911951932092
10212,10265,6277.826084572756
10340,10676,4010.7942663724957
10090,10898,16016.644380644517
10833,10998,12407.234242093446
10209,10701,12723.050406610202
10522,10750,9395.706310709598
10425,10860,11462.623839371437
10007,10582,11209.194833021555
10436,10788,12664.608942721907
10328,10329,4320.9983285447515
10066,10968,6124.375830033496
10674,10732,7339.77603764704
10138,10917,5224.876395930762
10455,10681,10053.983954488536
10269,10702,1907.519523626663
10221,10801,3444.294215374931
10744,10942,10096.765607977914
10156,10751,14645.57907540417
10498,10917,3453.8842167610374
10365,10465,7527.340370203829
10230,10746,10997.916534772821
10069,10608,10811.040465752954
10576,10824,5119.138571095383
10932,10935,10581.1041779225
10216,10523,6705.782781284997
10426,10476,6038.54652294213
10138,10299,1657.7292735597105
10278,10354,11704.887893296542
10510,10928,3419.981183968655
10485,10944,14777.689070200215
10414,10732,3567.519483662274
10566,10590,13653.053421634144
10010,10652,11378.848984215761
10300,10689,9149.066602932398
10028,10641,8197.392309044579
10289,10459,8901.133038947819
10269,10673,4030.145416189071
10019,10128,9584.948763453614
10084,10268,9305.374487268271
10636,10798,7119.0486973195675
10040,10043,6101.56044315406
10646,10858,7811.194987335362
10378,10910,10101.127606266815
10261,10440,2209.9060503958262
10459,10839,2497.9254948160683
10218,10367,10457.550259640659
10688,10968,16742.92102260781
10577,10737,4108.255987373205
10212,10886,7448.723807291151
10355,10895,10845.374493114468
10141,10152,3133.3965529889015
10201,10523,8509.827849862331
10250,10504,8462.667458064354
10609,10709,9774.749060689128
10233,10339,9863.058480319341
10735,10785,12295.756831836226
10703,10740,7375.831214888189
10185,10285,10932.647904606241
10168,10371,8959.968465680233
10220,10643,17065.370531231063
10353,10371,8300.439918068098
10140,10949,10136.934629329604
10695,10942,16497.691365677583
10304,10329,2755.876537308831
10408,10892,4103.10315575644
10406,10859,11981.95458058191
10186,10694,9324.169954200146
10287,10594,13486.996967086201
10274,10351,13927.63430758842
10655,10904,10844.071361790624
10108,10439,2186.1421739460557
10011,10063,14037.505281247832
10091,10471,17517.611809297527
10230,10703,6419.787343659632
10198,10930,11228.793352536299
10563,10959,6409.619615066758
10529,10701,5459.835264576172
10219,10908,10064.813874614663
10158,10428,4048.4042369625286
10290,10612,9257.663319658432
10392,10494,6183.616170151751
10085,10178,16854.459230502987
10177,10718,9081.490426005083
10023,10884,13239.523115652808
10733,10851,4311.946175662974
10461,10678,3015.4490738350632
10276,10484,9435.076101713817
10366,10815,3626.669772774587
10038,10925,10392.97163749667
10003,10581,10432.548072726639
10303,10542,5660.589015954426
10458,10824,5387.602083046848
10224,10998,9026.895811215232
10507,10783,9244.227206321288
10263,10350,12079.865203819907
10002,10231,11524.009784479136
10658,10701,4105.549417686396
10703,10853,7982.356272707613
10321,10671,13032.55295377683
10075,10674,12846.813597729359
10192,10881,11116.000484036987
10313,10421,5933.194750904303
10618,10993,6854.061829031664
10782,10987,4191.474242124857
10382,10905,6941.161642540274
10688,10921,9239.649374094599
10835,10846,19310.004893773894
10229,10957,2904.0457870083546
10429,10949,2021.5471107405497
10287,10291,11368.062038431437
10001,10474,14085.536194637618
